,Pa1,Pa2,Pb2,Pb1,Va1
2021-08-06 11:35:27,40404.24,40404.25,40401.27,40404.23,2.175
2021-08-06 11:36:00,40385.2,40385.74,40385.15,40385.19,0.001
2021-08-06 11:36:35,40389.04,40389.97,40387.91,40389.03,0.011
2021-08-06 11:37:06,40424.59,40425.84,40424.49,40424.58,2.25
2021-08-06 11:37:38,40386.96,40389.99,40386.47,40386.95,0.008
2021-08-06 11:38:14,40416.57,40417.03,40416.54,40416.56,0.356
2021-08-06 11:38:50,40414.46,40416.73,40414.0,40414.45,0.037
2021-08-06 11:39:24,40397.54,40397.78,40397.43,40397.52,0.003
2021-08-06 11:40:05,40380.01,40380.16,40379.96,40380.0,8.07
2021-08-06 11:40:41,40338.49,40338.52,40338.11,40338.48,0.003
2021-08-06 11:41:17,40357.81,40358.47,40356.59,40357.8,1.968
2021-08-06 11:41:50,40322.26,40323.77,40322.23,40322.25,0.104
2021-08-06 11:42:23,40307.46,40307.49,40306.43,40307.45,1.587
2021-08-06 11:42:58,40305.01,40305.61,40304.81,40304.82,0.03
2021-08-06 11:43:35,40282.37,40283.63,40280.92,40282.36,0.898
2021-08-06 11:44:05,40271.18,40271.2,40271.15,40271.17,0.125
2021-08-06 11:44:41,40300.21,40301.74,40300.0,40300.2,0.144
2021-08-06 11:45:12,40307.05,40307.09,40305.96,40307.04,1.993
2021-08-06 11:45:51,40322.95,40324.0,40322.53,40322.94,2.816
2021-08-06 11:46:24,40333.14,40333.15,40332.04,40333.13,9.171
2021-08-06 11:46:59,40270.01,40270.02,40269.48,40270.0,4.758
2021-08-06 11:47:34,40227.07,40227.08,40226.0,40226.57,0.025
2021-08-06 11:48:08,40181.1,40182.1,40181.0,40181.09,0.479
2021-08-06 11:48:42,40168.66,40169.11,40168.19,40168.65,0.001
2021-08-06 11:49:16,40172.69,40172.93,40171.36,40172.68,2.754
2021-08-06 11:49:52,40194.34,40194.42,40193.27,40194.33,8.466
2021-08-06 11:50:30,40198.02,40198.3,40197.04,40198.01,0.306
2021-08-06 11:51:02,40195.3,40197.45,40194.98,40195.29,0.561
2021-08-06 11:51:39,40196.16,40196.17,40194.57,40196.15,0.143
2021-08-06 11:52:15,40221.12,40221.82,40220.16,40221.11,6.086
2021-08-06 11:52:52,40224.26,40225.23,40224.24,40224.25,0.046
2021-08-06 11:53:27,40224.27,40225.94,40224.25,40224.26,4.942
2021-08-06 11:54:00,40233.05,40233.65,40232.58,40233.04,0.099
2021-08-06 11:54:38,40233.21,40233.64,40233.19,40233.2,4.783
2021-08-06 11:55:09,40220.01,40220.02,40219.84,40220.0,6.284
2021-08-06 11:55:43,40202.05,40202.22,40201.98,40202.04,0.038
2021-08-06 11:56:15,40233.05,40233.11,40232.56,40233.04,0.025
2021-08-06 11:56:49,40242.34,40242.42,40242.04,40242.33,1.555
2021-08-06 11:57:22,40233.04,40235.67,40232.79,40233.03,0.004
2021-08-06 11:57:50,40242.41,40242.5,40241.99,40242.4,0.928
2021-08-06 11:58:22,40215.79,40216.68,40215.77,40215.78,0.099
2021-08-06 11:58:53,40217.72,40219.18,40217.21,40217.71,0.187
2021-08-06 11:59:25,40231.21,40232.25,40230.65,40231.2,2.259
2021-08-06 11:59:51,40225.01,40225.02,40224.45,40225.0,5.036
2021-08-06 12:00:26,40203.56,40204.22,40202.56,40203.55,0.038
2021-08-06 12:01:01,40300.0,40300.22,40299.83,40299.99,2.687
2021-08-06 12:01:35,40347.29,40348.36,40346.16,40347.28,0.045
2021-08-06 12:02:09,40300.46,40300.72,40299.21,40300.45,0.001
2021-08-06 12:02:45,40311.03,40311.04,40310.27,40311.02,5.239
2021-08-06 12:03:18,40280.69,40282.53,40280.14,40280.68,1.139
2021-08-06 12:03:52,40288.76,40289.18,40288.69,40288.75,10.749
2021-08-06 12:04:27,40301.87,40302.16,40300.44,40301.86,1.458
2021-08-06 12:05:03,40334.11,40334.12,40333.87,40334.1,1.511
2021-08-06 12:05:41,40277.23,40277.95,40276.65,40277.22,9.552
2021-08-06 12:06:15,40270.49,40272.06,40270.04,40270.48,5.102
2021-08-06 12:06:51,40235.12,40236.97,40234.84,40235.11,0.017
2021-08-06 12:07:25,40240.0,40240.04,40239.04,40239.99,1.684
2021-08-06 12:08:02,40278.38,40279.01,40276.7,40278.37,3.977
2021-08-06 12:08:36,40273.05,40275.41,40272.42,40273.04,0.042
2021-08-06 12:09:08,40264.48,40264.54,40264.33,40264.47,0.503
2021-08-06 12:09:42,40250.0,40250.08,40249.96,40249.99,0.02
2021-08-06 12:10:13,40224.85,40225.0,40224.6,40224.84,0.056
2021-08-06 12:10:45,40186.54,40186.86,40185.98,40186.53,0.002
2021-08-06 12:11:19,40189.96,40189.98,40189.37,40189.95,0.545
2021-08-06 12:11:56,40229.66,40229.73,40227.89,40229.65,1.653
2021-08-06 12:12:28,40232.01,40232.93,40231.97,40232.0,5.069
2021-08-06 12:13:03,40171.96,40173.65,40171.43,40171.95,0.058
2021-08-06 12:13:38,40169.97,40170.05,40169.27,40169.96,0.494
2021-08-06 12:14:12,40116.1,40118.18,40116.07,40116.09,0.314
2021-08-06 12:14:47,40106.4,40108.0,40106.07,40106.39,1.107
2021-08-06 12:15:21,40160.0,40161.1,40159.77,40159.99,11.89
2021-08-06 12:15:57,40098.18,40099.93,40098.16,40098.17,0.139
2021-08-06 12:16:32,40130.54,40130.87,40130.16,40130.53,0.716
2021-08-06 12:17:06,40094.0,40095.21,40093.55,40093.99,0.239
2021-08-06 12:17:40,40115.23,40115.27,40114.68,40115.22,1.167
2021-08-06 12:18:12,40124.06,40124.25,40123.42,40124.05,8.865
2021-08-06 12:18:49,40106.92,40108.87,40106.9,40106.91,0.353
2021-08-06 12:19:22,40077.63,40077.64,40076.0,40077.62,6.785
2021-08-06 12:19:54,40052.6,40054.74,40052.16,40052.59,0.232
2021-08-06 12:20:28,40029.0,40030.5,40028.98,40028.99,0.208
2021-08-06 12:21:01,40020.46,40023.03,40020.0,40020.45,0.01
2021-08-06 12:21:37,40029.49,40029.62,40029.47,40029.48,0.995
2021-08-06 12:22:12,40022.69,40022.72,40022.29,40022.68,0.814
2021-08-06 12:22:46,40077.56,40078.93,40077.17,40077.55,2.724
2021-08-06 12:23:22,40060.01,40060.16,40057.04,40058.25,0.272
2021-08-06 12:23:56,40038.89,40039.92,40038.41,40038.88,1.376
2021-08-06 12:24:29,40034.26,40036.13,40034.24,40034.25,0.085
2021-08-06 12:25:00,40000.01,40000.03,39999.92,40000.0,0.936
2021-08-06 12:25:34,39980.86,39980.88,39976.32,39977.55,4.044
2021-08-06 12:26:07,39982.6,39984.17,39982.08,39982.59,1.428
2021-08-06 12:26:41,39976.89,39978.63,39976.72,39976.88,0.193
2021-08-06 12:27:15,40014.6,40017.5,40013.86,40014.59,0.038
2021-08-06 12:27:48,40040.0,40040.25,40039.97,40039.99,0.909
2021-08-06 12:28:22,40032.21,40035.67,40031.1,40031.78,0.05
2021-08-06 12:28:56,39969.26,39969.87,39967.86,39969.25,0.104
2021-08-06 12:29:33,40011.23,40013.62,40011.1,40011.22,0.005
2021-08-06 12:30:08,39977.12,39977.55,39976.75,39976.76,0.104
2021-08-06 12:30:42,39983.39,39983.98,39980.99,39981.0,0.002
2021-08-06 12:31:17,40002.01,40002.44,40001.99,40002.0,6.716
2021-08-06 12:31:50,39999.68,40000.47,39999.32,39999.35,0.025
2021-08-06 12:32:25,39980.01,39980.02,39979.83,39980.0,0.661
2021-08-06 12:32:56,39976.93,39978.75,39976.67,39976.92,0.104
2021-08-06 12:33:27,39978.18,39979.38,39977.7,39978.17,0.061
2021-08-06 12:33:59,39986.94,39987.0,39986.8,39986.93,0.434
2021-08-06 12:34:32,39936.7,39937.92,39935.75,39936.69,1.07
2021-08-06 12:34:59,39931.74,39931.8,39930.02,39931.73,0.307
2021-08-06 12:35:30,39933.71,39935.24,39933.27,39933.7,0.282
2021-08-06 12:35:59,39937.95,39937.96,39937.01,39937.94,0.139
2021-08-06 12:36:34,39987.37,39988.0,39987.17,39987.36,1.6
2021-08-06 12:37:09,39983.15,39984.41,39983.1,39983.14,0.088
2021-08-06 12:37:40,39985.0,39986.0,39984.96,39984.99,0.661
2021-08-06 12:38:14,39950.5,39951.29,39950.0,39950.49,0.792
2021-08-06 12:38:51,39988.0,39988.26,39987.95,39987.99,97.657
2021-08-06 12:39:25,40037.78,40037.8,40037.76,40037.77,0.309
2021-08-06 12:39:59,40079.99,40080.0,40079.49,40079.98,0.053
2021-08-06 12:40:34,40122.0,40122.06,40121.37,40121.99,7.36
2021-08-06 12:41:06,40092.64,40094.76,40092.6,40092.63,2.867
2021-08-06 12:41:41,40115.36,40115.42,40114.0,40114.21,0.059
2021-08-06 12:42:15,40120.94,40121.47,40120.25,40120.26,0.15
2021-08-06 12:42:49,40078.36,40078.37,40076.55,40078.35,0.173
2021-08-06 12:43:20,40065.02,40065.04,40065.0,40065.01,0.733
2021-08-06 12:43:47,40058.77,40058.78,40058.71,40058.76,0.49
2021-08-06 12:44:16,40060.0,40060.31,40059.98,40059.99,9.169
2021-08-06 12:44:45,40051.52,40052.13,40050.59,40051.51,0.323
2021-08-06 12:45:21,40107.14,40107.15,40106.27,40106.9,0.438
2021-08-06 12:45:54,40080.5,40081.44,40080.06,40080.49,0.11
2021-08-06 12:46:29,40023.83,40023.93,40023.81,40023.82,2.216
2021-08-06 12:47:04,40000.2,40000.21,40000.01,40000.19,0.01
2021-08-06 12:47:35,40008.74,40008.75,40007.89,40008.73,0.493
2021-08-06 12:48:05,39969.02,39970.62,39968.6,39969.01,0.1
2021-08-06 12:48:42,40010.02,40011.19,40010.0,40010.01,1.243
2021-08-06 12:49:16,40008.55,40009.36,40007.43,40007.91,0.04
2021-08-06 12:49:50,40044.92,40046.49,40044.81,40044.91,0.002
2021-08-06 12:50:23,40078.2,40078.26,40077.52,40078.19,0.171
2021-08-06 12:50:59,40094.18,40094.19,40093.07,40094.17,3.278
2021-08-06 12:51:31,40094.69,40094.72,40093.3,40094.68,0.171
2021-08-06 12:52:00,40099.32,40099.37,40098.75,40099.3,0.077
2021-08-06 12:52:31,40100.01,40100.96,40099.99,40100.0,0.249
2021-08-06 12:53:00,40126.05,40126.06,40124.65,40126.04,0.285
2021-08-06 12:53:35,40098.64,40100.0,40098.01,40098.63,0.113
2021-08-06 12:54:05,40136.21,40137.2,40135.9,40135.93,0.05
2021-08-06 12:54:38,40130.05,40130.08,40130.0,40130.04,1.908
2021-08-06 12:55:13,40103.0,40103.85,40102.98,40102.99,1.596
2021-08-06 12:55:47,40091.08,40091.37,40090.61,40091.07,2.496
2021-08-06 12:56:21,40094.78,40094.88,40093.7,40094.77,1.509
2021-08-06 12:56:52,40111.65,40111.66,40111.56,40111.64,11.013
2021-08-06 12:57:25,40114.27,40115.16,40114.02,40114.26,0.219
2021-08-06 12:57:56,40128.65,40128.66,40128.56,40128.61,0.025
2021-08-06 12:58:25,40128.64,40128.65,40128.6,40128.63,0.618
2021-08-06 12:58:58,40150.0,40151.29,40149.08,40149.99,0.753
2021-08-06 12:59:29,40152.18,40153.16,40152.08,40152.17,0.002
2021-08-06 13:00:01,40185.28,40186.06,40184.13,40185.27,0.258
2021-08-06 13:00:35,40147.89,40147.9,40147.87,40147.88,1.799
2021-08-06 13:01:12,40158.61,40158.97,40158.59,40158.6,0.182
2021-08-06 13:01:45,40191.82,40192.68,40190.18,40191.81,3.576
2021-08-06 13:02:19,40181.02,40181.77,40181.0,40181.01,2.758
2021-08-06 13:02:52,40195.05,40195.46,40194.33,40195.04,0.201
2021-08-06 13:03:24,40247.72,40250.0,40247.49,40247.71,1.242
2021-08-06 13:03:57,40311.21,40311.3,40310.01,40310.8,0.016
2021-08-06 13:04:31,40310.01,40311.91,40309.65,40310.0,1.193
2021-08-06 13:05:05,40272.01,40272.06,40271.51,40272.0,0.831
2021-08-06 13:05:39,40252.13,40253.34,40252.0,40252.12,3.497
2021-08-06 13:06:13,40245.95,40245.96,40245.3,40245.94,0.777
2021-08-06 13:06:48,40234.0,40236.49,40233.65,40233.99,0.01
2021-08-06 13:07:22,40211.02,40211.23,40211.0,40211.01,0.14
2021-08-06 13:07:51,40227.9,40229.41,40227.62,40227.89,0.253
2021-08-06 13:08:25,40239.14,40240.03,40239.1,40239.13,2.556
2021-08-06 13:09:00,40246.93,40247.3,40246.9,40246.92,0.32
2021-08-06 13:09:35,40221.63,40222.0,40221.18,40221.62,0.157
2021-08-06 13:10:10,40234.64,40235.92,40234.47,40234.63,3.083
2021-08-06 13:10:44,40290.6,40290.62,40290.0,40290.59,3.288
2021-08-06 13:11:18,40343.99,40344.17,40342.2,40343.98,8.085
2021-08-06 13:11:52,40346.93,40347.44,40346.39,40346.92,0.606
2021-08-06 13:12:26,40311.08,40311.09,40308.78,40311.07,1.126
2021-08-06 13:13:02,40303.96,40304.63,40303.53,40303.95,1.21
2021-08-06 13:13:35,40247.97,40248.46,40243.98,40244.81,1.034
2021-08-06 13:14:08,40259.2,40260.53,40258.38,40259.19,0.159
2021-08-06 13:14:40,40266.25,40266.78,40265.16,40266.24,3.374
2021-08-06 13:15:13,40312.17,40313.21,40310.09,40312.16,2.026
2021-08-06 13:15:48,40271.0,40271.08,40270.97,40270.98,0.048
2021-08-06 13:16:23,40264.35,40264.91,40262.42,40264.34,0.257
2021-08-06 13:16:50,40265.01,40265.08,40264.0,40265.0,1.225
2021-08-06 13:17:20,40244.8,40245.01,40244.49,40244.79,3.468
2021-08-06 13:17:54,40250.96,40251.25,40249.99,40250.11,0.112
2021-08-06 13:18:31,40213.17,40213.37,40213.15,40213.16,10.17
2021-08-06 13:19:06,40195.47,40196.94,40195.17,40195.46,1.191
2021-08-06 13:19:39,40187.42,40188.3,40186.55,40187.41,0.906
2021-08-06 13:20:11,40176.81,40177.9,40175.31,40176.8,1.577
2021-08-06 13:20:46,40184.22,40184.23,40182.58,40184.21,0.9
2021-08-06 13:21:17,40188.2,40188.24,40185.24,40188.19,2.765
2021-08-06 13:21:48,40195.57,40196.87,40195.55,40195.56,0.016
2021-08-06 13:22:17,40198.02,40198.1,40197.6,40198.01,0.042
2021-08-06 13:22:49,40222.45,40223.0,40221.4,40222.44,5.608
2021-08-06 13:23:23,40250.0,40251.28,40249.98,40249.99,2.8
2021-08-06 13:23:55,40265.61,40265.79,40262.57,40265.6,1.844
2021-08-06 13:24:30,40269.81,40271.96,40269.7,40269.8,0.171
2021-08-06 13:25:02,40288.37,40289.16,40288.31,40288.36,0.72
2021-08-06 13:25:35,40294.3,40295.97,40292.97,40294.29,0.092
2021-08-06 13:26:09,40337.67,40338.0,40337.17,40337.66,0.178
2021-08-06 13:26:43,40380.04,40380.06,40380.0,40380.03,0.716
2021-08-06 13:27:18,40315.01,40315.09,40314.58,40315.0,0.04
2021-08-06 13:27:50,40283.0,40284.7,40282.58,40282.99,0.391
2021-08-06 13:28:22,40286.07,40286.53,40286.05,40286.06,0.468
2021-08-06 13:28:57,40263.95,40265.11,40263.74,40263.94,0.073
2021-08-06 13:29:30,40281.28,40282.28,40281.25,40281.27,0.252
2021-08-06 13:30:03,40263.08,40263.1,40262.07,40262.45,0.4
2021-08-06 13:30:41,40272.97,40273.08,40272.72,40272.96,0.44
2021-08-06 13:31:15,40334.56,40334.63,40333.99,40334.14,0.143
2021-08-06 13:31:48,40320.88,40320.89,40320.8,40320.87,0.004
2021-08-06 13:32:19,40314.43,40314.44,40314.41,40314.42,0.905
2021-08-06 13:32:47,40369.01,40369.6,40367.44,40369.0,0.001
2021-08-06 13:33:22,40406.14,40406.21,40406.07,40406.13,0.004
2021-08-06 13:33:56,40392.54,40393.5,40390.48,40392.53,0.136
2021-08-06 13:34:31,40444.2,40445.01,40444.13,40444.19,0.133
2021-08-06 13:35:02,40452.73,40453.38,40452.71,40452.72,1.282
2021-08-06 13:35:37,40462.93,40463.04,40457.12,40457.97,0.004
2021-08-06 13:36:09,40459.32,40459.67,40458.62,40459.31,2.566
2021-08-06 13:36:41,40467.39,40467.55,40465.25,40467.38,0.814
2021-08-06 13:37:10,40509.99,40510.0,40509.45,40509.98,0.173
2021-08-06 13:37:44,40436.48,40436.56,40434.19,40436.47,0.01
2021-08-06 13:38:17,40444.39,40444.9,40442.56,40444.38,1.035
2021-08-06 13:38:45,40415.28,40415.5,40415.0,40415.27,0.451
2021-08-06 13:39:17,40431.11,40431.12,40428.73,40431.1,4.764
2021-08-06 13:39:51,40392.6,40392.66,40392.49,40392.5,0.038
2021-08-06 13:40:25,40408.44,40408.71,40408.29,40408.43,6.029
2021-08-06 13:40:54,40394.49,40395.0,40392.58,40394.48,2.24
2021-08-06 13:41:30,40412.7,40412.71,40412.68,40412.69,0.411
2021-08-06 13:42:01,40417.81,40417.84,40415.29,40417.8,3.191
2021-08-06 13:42:36,40424.96,40427.4,40424.2,40424.95,0.375
2021-08-06 13:43:11,40440.0,40440.11,40438.11,40439.99,2.762
2021-08-06 13:43:44,40470.38,40471.56,40470.3,40470.37,0.027
2021-08-06 13:44:16,40450.04,40451.05,40450.0,40450.03,0.115
2021-08-06 13:44:43,40461.44,40461.45,40460.64,40461.43,0.732
2021-08-06 13:45:15,40457.09,40460.14,40457.07,40457.08,1.785
2021-08-06 13:45:48,40441.22,40441.84,40441.05,40441.21,0.069
2021-08-06 13:46:20,40434.75,40435.01,40434.63,40434.74,5.992
2021-08-06 13:46:52,40432.51,40432.96,40432.41,40432.5,1.749
2021-08-06 13:47:25,40416.96,40418.19,40416.86,40416.95,0.003
2021-08-06 13:47:56,40404.71,40404.72,40404.4,40404.7,0.775
2021-08-06 13:48:28,40388.72,40388.75,40388.23,40388.71,5.452
2021-08-06 13:49:05,40394.39,40395.0,40394.37,40394.38,1.033
2021-08-06 13:49:40,40423.27,40423.46,40423.11,40423.26,1.228
2021-08-06 13:50:14,40481.16,40481.18,40480.97,40481.15,0.888
2021-08-06 13:50:49,40495.13,40495.15,40494.94,40495.12,0.02
2021-08-06 13:51:22,40510.33,40511.66,40510.14,40510.32,0.063
2021-08-06 13:51:54,40482.77,40483.73,40482.75,40482.76,10.603
2021-08-06 13:52:31,40516.46,40516.9,40515.91,40516.45,9.559
2021-08-06 13:53:04,40543.49,40544.88,40542.41,40543.48,0.141
2021-08-06 13:53:39,40548.61,40548.99,40546.55,40548.6,0.897
2021-08-06 13:54:14,40522.06,40522.86,40522.04,40522.05,1.12
2021-08-06 13:54:50,40524.99,40525.0,40523.8,40524.98,0.656
2021-08-06 13:55:23,40487.61,40488.14,40487.5,40487.6,0.796
2021-08-06 13:55:56,40475.3,40475.31,40475.16,40475.29,0.479
2021-08-06 13:56:30,40480.16,40480.25,40479.57,40479.58,1.139
2021-08-06 13:57:04,40494.51,40494.84,40494.45,40494.5,0.755
2021-08-06 13:57:36,40492.86,40493.19,40492.01,40492.85,1.379
2021-08-06 13:58:07,40505.01,40505.13,40504.9,40505.0,5.294
2021-08-06 13:58:41,40493.29,40494.05,40493.2,40493.28,0.225
2021-08-06 13:59:15,40542.66,40544.99,40542.37,40542.65,1.457
2021-08-06 13:59:48,40546.79,40547.0,40545.71,40546.78,0.164
2021-08-06 14:00:23,40530.46,40530.47,40529.57,40530.45,0.185
2021-08-06 14:00:58,40500.01,40500.16,40499.91,40500.0,8.811
2021-08-06 14:01:33,40488.21,40489.03,40486.96,40488.2,0.465
2021-08-06 14:02:03,40477.07,40477.11,40477.0,40477.06,0.188
2021-08-06 14:02:37,40464.35,40465.38,40464.0,40464.34,1.243
2021-08-06 14:03:09,40459.91,40461.07,40459.82,40459.9,0.187
2021-08-06 14:03:46,40466.54,40467.55,40465.32,40466.53,12.875
2021-08-06 14:04:23,40471.01,40471.4,40469.9,40471.0,2.593
2021-08-06 14:04:55,40473.82,40473.83,40472.61,40473.81,0.003
2021-08-06 14:05:31,40474.2,40474.79,40473.84,40474.19,5.468
2021-08-06 14:06:07,40453.53,40453.54,40451.02,40453.52,5.057
2021-08-06 14:06:39,40464.51,40464.99,40462.62,40464.5,5.823
2021-08-06 14:07:07,40468.64,40469.5,40468.4,40468.63,0.232
2021-08-06 14:07:39,40472.86,40473.01,40471.83,40472.85,5.693
2021-08-06 14:08:12,40515.08,40515.2,40512.81,40515.07,2.373
2021-08-06 14:08:42,40540.0,40540.14,40538.12,40538.51,0.257
2021-08-06 14:09:11,40540.95,40541.46,40538.83,40540.94,1.525
2021-08-06 14:09:41,40543.77,40544.0,40542.74,40543.76,1.193
2021-08-06 14:10:15,40585.21,40586.3,40584.24,40585.2,1.713
2021-08-06 14:10:46,40585.37,40585.66,40585.22,40585.36,0.132
2021-08-06 14:11:18,40560.41,40560.94,40560.24,40560.4,4.288
2021-08-06 14:11:52,40554.49,40555.7,40554.34,40554.48,3.43
2021-08-06 14:12:24,40533.09,40533.32,40532.04,40533.08,0.774
2021-08-06 14:12:59,40594.14,40594.17,40591.57,40594.13,2.543
2021-08-06 14:13:33,40685.36,40686.1,40684.08,40685.35,1.939
2021-08-06 14:14:06,40700.01,40700.03,40699.9,40700.0,2.921
2021-08-06 14:14:40,40716.89,40716.9,40716.87,40716.88,0.006
2021-08-06 14:15:13,40855.52,40856.14,40855.16,40855.51,1.438
2021-08-06 14:15:51,41012.11,41012.51,41010.41,41010.53,0.089
2021-08-06 14:16:24,40957.14,40957.27,40955.44,40956.89,0.24
2021-08-06 14:16:57,41026.3,41026.78,41026.11,41026.29,0.97
2021-08-06 14:17:30,41183.4,41183.42,41183.25,41183.39,0.134
2021-08-06 14:18:03,41155.95,41159.18,41155.45,41155.94,0.242
2021-08-06 14:18:36,41136.78,41137.0,41135.85,41136.77,0.817
2021-08-06 14:19:09,41097.48,41097.76,41096.24,41097.47,2.556
2021-08-06 14:19:42,41147.15,41147.3,41145.95,41147.14,1.121
2021-08-06 14:20:15,41093.68,41093.72,41093.62,41093.67,0.161
2021-08-06 14:20:48,41090.29,41090.47,41090.03,41090.28,1.179
2021-08-06 14:21:22,41097.69,41098.02,41097.67,41097.68,0.552
2021-08-06 14:21:56,41099.43,41099.86,41099.09,41099.42,3.461
2021-08-06 14:22:29,41167.91,41168.68,41165.61,41167.5,0.01
2021-08-06 14:23:02,41170.18,41170.38,41165.6,41165.61,0.05
2021-08-06 14:23:36,41163.56,41164.92,41161.77,41162.53,0.016
2021-08-06 14:24:10,41116.01,41118.06,41115.04,41116.0,0.133
2021-08-06 14:24:46,41117.26,41117.98,41117.24,41117.25,0.413
2021-08-06 14:25:19,41084.14,41084.85,41083.56,41084.12,0.02
2021-08-06 14:25:53,41085.1,41085.88,41083.9,41085.09,0.384
2021-08-06 14:26:28,41077.5,41078.0,41077.45,41077.49,0.04
2021-08-06 14:27:02,41075.76,41075.88,41073.2,41075.75,1.505
2021-08-06 14:27:37,41034.2,41034.75,41034.17,41034.19,0.25
2021-08-06 14:28:11,41001.54,41002.93,41001.17,41001.53,0.639
2021-08-06 14:28:44,40960.05,40960.08,40957.98,40960.03,0.583
2021-08-06 14:29:18,40957.65,40958.61,40957.21,40957.64,0.475
2021-08-06 14:29:53,40967.65,40969.94,40967.6,40967.64,0.017
2021-08-06 14:30:27,40882.08,40883.14,40881.81,40882.07,0.001
2021-08-06 14:31:01,40866.02,40866.03,40866.0,40866.01,0.59
2021-08-06 14:31:35,40799.82,40799.96,40798.76,40799.81,2.929
2021-08-06 14:32:09,40792.47,40792.48,40790.57,40792.4,0.011
2021-08-06 14:32:43,40763.07,40763.22,40760.81,40763.06,0.732
2021-08-06 14:33:17,40835.49,40835.88,40835.11,40835.48,0.153
2021-08-06 14:33:51,40835.78,40835.8,40835.76,40835.77,3.375
2021-08-06 14:34:26,40817.14,40817.53,40815.74,40817.13,0.152
2021-08-06 14:35:02,40871.81,40871.82,40871.72,40871.8,0.039
2021-08-06 14:35:36,40764.93,40764.94,40763.01,40764.92,6.026
2021-08-06 14:36:10,40791.82,40792.9,40790.05,40791.81,0.851
2021-08-06 14:36:46,40763.75,40764.15,40763.7,40763.74,3.448
2021-08-06 14:37:22,40780.78,40781.24,40780.02,40780.77,0.182
2021-08-06 14:37:53,40806.96,40807.0,40806.94,40806.95,0.245
2021-08-06 14:38:24,40793.4,40793.42,40792.55,40793.39,5.119
2021-08-06 14:38:58,40801.19,40803.26,40801.17,40801.18,0.02
2021-08-06 14:39:33,40833.04,40833.35,40832.1,40833.02,0.025
2021-08-06 14:40:03,40819.21,40819.89,40819.19,40819.2,1.614
2021-08-06 14:40:37,40824.47,40826.59,40824.43,40824.46,0.11
2021-08-06 14:41:11,40852.01,40852.59,40850.65,40850.66,0.036
2021-08-06 14:41:42,40873.34,40874.94,40872.53,40873.33,0.233
2021-08-06 14:42:13,40894.5,40894.51,40894.24,40894.3,0.306
2021-08-06 14:42:44,40866.82,40867.01,40866.69,40866.81,3.376
2021-08-06 14:43:15,40864.95,40864.96,40864.18,40864.94,0.212
2021-08-06 14:43:47,40770.78,40770.79,40770.58,40770.77,0.16
2021-08-06 14:44:22,40807.29,40807.31,40807.2,40807.28,0.142
2021-08-06 14:44:55,40807.62,40807.63,40807.6,40807.61,3.648
2021-08-06 14:45:31,40770.9,40771.16,40770.0,40770.89,3.349
2021-08-06 14:46:05,40721.39,40721.67,40720.82,40721.31,0.4
2021-08-06 14:46:38,40718.04,40718.06,40717.73,40717.86,0.05
2021-08-06 14:47:13,40737.99,40739.72,40737.95,40737.98,5.433
2021-08-06 14:47:47,40703.75,40705.86,40703.45,40703.74,1.821
2021-08-06 14:48:21,40655.24,40655.25,40654.58,40655.23,0.04
2021-08-06 14:48:55,40698.98,40699.03,40697.24,40698.53,0.04
2021-08-06 14:49:29,40710.76,40710.84,40709.57,40710.75,2.217
2021-08-06 14:50:04,40736.38,40736.53,40736.36,40736.37,0.039
2021-08-06 14:50:37,40751.74,40752.87,40751.59,40751.73,0.762
2021-08-06 14:51:08,40770.41,40771.4,40769.72,40770.4,0.683
2021-08-06 14:51:37,40767.65,40767.66,40767.63,40767.64,0.264
2021-08-06 14:52:02,40779.98,40780.0,40779.91,40779.97,0.087
2021-08-06 14:52:35,40794.61,40794.88,40793.32,40794.6,6.234
2021-08-06 14:53:06,40815.22,40816.36,40815.13,40815.21,0.036
2021-08-06 14:53:38,40821.52,40821.71,40821.44,40821.51,0.538
2021-08-06 14:54:10,40881.98,40881.99,40880.61,40881.97,1.955
2021-08-06 14:54:44,40958.18,40958.2,40955.16,40956.56,2.909
2021-08-06 14:55:17,40952.68,40952.8,40952.35,40952.67,9.887
2021-08-06 14:55:51,40975.11,40976.23,40974.75,40975.1,0.139
2021-08-06 14:56:25,41001.48,41003.45,41001.46,41001.47,1.492
2021-08-06 14:56:58,41022.02,41022.4,41022.0,41022.01,0.036
2021-08-06 14:57:31,41089.5,41089.64,41087.73,41087.94,0.037
2021-08-06 14:58:05,41087.45,41087.46,41087.03,41087.44,0.017
2021-08-06 14:58:38,41139.3,41140.1,41138.16,41139.29,1.176
2021-08-06 14:59:11,41074.89,41074.9,41074.36,41074.88,1.826
2021-08-06 14:59:45,41021.94,41022.3,41021.92,41021.93,2.077
2021-08-06 15:00:18,40956.96,40957.28,40956.93,40956.95,0.88
2021-08-06 15:00:51,40984.45,40984.59,40983.99,40984.44,14.861
2021-08-06 15:01:26,40952.18,40952.25,40950.0,40952.17,0.331
2021-08-06 15:02:00,40932.56,40933.37,40931.17,40932.55,0.823
2021-08-06 15:02:34,40897.52,40897.54,40896.58,40897.51,0.09
2021-08-06 15:03:09,40994.25,40994.82,40994.22,40994.24,0.633
2021-08-06 15:03:42,41059.31,41059.32,41058.11,41058.12,0.028
2021-08-06 15:04:16,41092.79,41092.8,41092.7,41092.78,0.004
2021-08-06 15:04:50,41111.58,41113.26,41111.49,41111.57,0.237
