,Pa1,Pb1,Pa2,Pb2,Va1
2021-09-30 20:23:51,43205.2,43205.19,43205.35,43203.27,0.424
2021-09-30 20:24:36,43221.6,43221.59,43221.75,43221.54,2.624
2021-09-30 20:25:13,43183.37,43183.36,43183.73,43182.03,0.003
2021-09-30 20:25:55,43190.13,43190.12,43190.27,43190.09,0.806
2021-09-30 20:26:35,43206.76,43206.75,43207.19,43206.25,9.008
2021-09-30 20:27:16,43219.4,43219.39,43219.98,43219.38,0.377
2021-09-30 20:27:55,43206.47,43206.46,43207.22,43205.1,0.918
2021-09-30 20:28:38,43204.2,43204.19,43204.21,43203.91,0.291
2021-09-30 20:29:20,43193.02,43193.01,43193.71,43193.0,1.57
2021-09-30 20:30:01,43183.34,43183.33,43183.84,43183.3,1.894
2021-09-30 20:30:40,43230.96,43230.95,43232.26,43230.92,0.593
2021-09-30 20:31:18,43266.59,43266.58,43267.09,43266.25,0.003
2021-09-30 20:31:54,43264.27,43264.26,43264.87,43263.76,0.384
2021-09-30 20:32:34,43265.98,43265.97,43266.02,43265.96,0.331
2021-09-30 20:33:15,43264.01,43264.0,43264.14,43262.46,0.293
2021-09-30 20:33:56,43297.24,43297.23,43299.9,43296.84,0.065
2021-09-30 20:34:32,43303.37,43303.36,43303.38,43303.07,0.127
2021-09-30 20:35:06,43334.82,43334.81,43337.01,43333.92,0.067
2021-09-30 20:35:42,43301.14,43301.13,43301.74,43300.97,0.05
2021-09-30 20:36:18,43266.81,43266.8,43267.19,43266.61,0.816
2021-09-30 20:36:54,43330.75,43330.74,43330.77,43330.73,3.408
2021-09-30 20:37:30,43357.4,43357.39,43357.66,43357.08,0.434
2021-09-30 20:38:08,43305.93,43305.9,43306.93,43305.89,0.001
2021-09-30 20:38:44,43316.34,43316.33,43316.35,43315.97,0.596
2021-09-30 20:39:22,43334.87,43330.87,43336.71,43330.6,1.217
2021-09-30 20:39:58,43367.44,43367.43,43368.37,43365.85,0.912
2021-09-30 20:40:34,43356.0,43355.99,43356.32,43355.49,1.213
2021-09-30 20:41:10,43375.13,43375.12,43375.41,43375.1,0.204
2021-09-30 20:41:45,43403.43,43403.42,43403.93,43402.43,0.753
2021-09-30 20:42:19,43426.39,43426.23,43426.4,43426.17,0.08
2021-09-30 20:42:53,43427.27,43427.26,43427.36,43426.86,0.002
2021-09-30 20:43:29,43469.17,43469.16,43469.34,43468.99,1.935
2021-09-30 20:44:12,43609.46,43609.45,43610.69,43608.13,0.528
2021-09-30 20:44:51,43633.88,43633.87,43635.0,43633.54,0.639
2021-09-30 20:45:29,43767.72,43767.03,43767.73,43767.0,0.16
2021-09-30 20:46:04,43716.78,43716.72,43717.02,43716.71,0.236
2021-09-30 20:46:40,43607.77,43607.76,43609.79,43606.45,0.338
2021-09-30 20:47:18,43551.12,43551.11,43551.13,43551.1,0.37
2021-09-30 20:47:56,43471.56,43471.55,43471.64,43470.32,1.666
2021-09-30 20:48:29,43459.56,43459.55,43460.06,43459.05,2.982
2021-09-30 20:49:06,43373.43,43373.07,43373.58,43370.53,0.258
2021-09-30 20:49:43,43461.79,43461.78,43461.94,43461.31,0.096
2021-09-30 20:50:18,43491.26,43491.25,43491.76,43491.2,0.265
2021-09-30 20:50:52,43441.23,43441.22,43441.26,43440.72,1.969
2021-09-30 20:51:27,43487.8,43485.64,43488.42,43485.26,0.09
2021-09-30 20:52:03,43484.3,43484.29,43485.08,43484.28,0.216
2021-09-30 20:52:39,43520.47,43520.46,43520.51,43516.22,8.085
2021-09-30 20:53:15,43521.75,43521.74,43524.2,43521.7,0.085
2021-09-30 20:53:51,43518.57,43518.56,43518.8,43518.53,0.249
2021-09-30 20:54:27,43529.97,43529.96,43529.98,43529.95,0.209
2021-09-30 20:55:08,43525.92,43525.91,43525.93,43525.9,2.836
2021-09-30 20:55:45,43483.22,43483.21,43483.23,43482.94,0.394
2021-09-30 20:56:22,43470.87,43470.85,43472.12,43470.07,0.12
2021-09-30 20:57:00,43445.68,43445.67,43448.74,43443.66,1.557
2021-09-30 20:57:35,43409.73,43409.72,43412.07,43409.0,0.183
2021-09-30 20:58:11,43319.44,43319.1,43319.45,43318.86,0.255
2021-09-30 20:58:47,43411.1,43411.09,43412.5,43408.94,6.626
2021-09-30 20:59:23,43373.57,43373.56,43374.85,43372.29,0.646
2021-09-30 21:00:02,43416.59,43416.58,43416.64,43416.08,3.341
2021-09-30 21:00:36,43346.48,43346.47,43346.77,43346.45,0.074
2021-09-30 21:01:11,43350.19,43350.18,43350.39,43350.17,1.566
2021-09-30 21:01:47,43292.47,43292.46,43293.15,43291.79,0.011
2021-09-30 21:02:22,43345.13,43345.12,43345.94,43344.93,0.024
2021-09-30 21:02:58,43293.23,43293.22,43293.54,43293.16,0.522
2021-09-30 21:03:33,43325.89,43325.88,43326.53,43325.53,0.688
2021-09-30 21:04:12,43341.44,43341.43,43342.47,43341.42,0.411
2021-09-30 21:04:50,43307.22,43307.21,43307.23,43307.16,1.421
2021-09-30 21:05:25,43265.78,43264.05,43265.92,43263.43,0.046
2021-09-30 21:06:00,43269.18,43269.17,43270.88,43268.79,1.158
2021-09-30 21:06:35,43313.05,43313.04,43313.55,43312.81,2.463
2021-09-30 21:07:11,43342.2,43342.19,43342.44,43342.05,0.781
2021-09-30 21:07:50,43314.18,43314.17,43314.68,43313.51,0.006
2021-09-30 21:08:29,43302.01,43302.0,43304.96,43301.47,0.178
2021-09-30 21:09:14,43293.19,43293.18,43293.96,43292.49,0.303
2021-09-30 21:09:53,43329.64,43329.63,43330.98,43328.32,0.145
2021-09-30 21:10:32,43359.95,43359.94,43360.14,43359.3,0.918
2021-09-30 21:11:10,43366.37,43366.36,43366.41,43366.3,0.198
2021-09-30 21:11:49,43368.36,43368.35,43368.4,43367.85,3.404
2021-09-30 21:12:25,43389.56,43389.55,43389.57,43389.51,1.209
2021-09-30 21:13:03,43371.31,43371.3,43371.72,43371.02,0.568
2021-09-30 21:13:43,43358.0,43356.32,43358.01,43355.79,0.183
2021-09-30 21:14:22,43397.46,43397.45,43397.47,43395.44,0.785
2021-09-30 21:15:01,43395.53,43395.52,43395.54,43395.5,1.864
2021-09-30 21:15:40,43389.55,43389.54,43390.0,43388.45,0.684
2021-09-30 21:16:17,43434.58,43434.57,43435.08,43433.19,2.049
2021-09-30 21:16:52,43458.34,43458.33,43458.59,43455.45,0.08
2021-09-30 21:17:28,43425.14,43425.13,43425.48,43423.21,2.596
2021-09-30 21:18:07,43400.98,43400.97,43401.16,43400.23,1.702
2021-09-30 21:18:46,43370.38,43370.37,43372.89,43369.72,0.062
2021-09-30 21:19:24,43385.05,43385.04,43385.12,43384.61,0.15
2021-09-30 21:20:07,43363.07,43363.06,43365.83,43362.56,0.193
2021-09-30 21:20:51,43401.14,43401.13,43401.37,43401.12,0.317
2021-09-30 21:21:30,43360.63,43360.62,43363.87,43360.12,0.57
2021-09-30 21:22:10,43362.68,43362.67,43363.15,43360.64,1.115
2021-09-30 21:22:52,43364.32,43364.31,43365.12,43363.59,0.329
2021-09-30 21:23:34,43392.48,43392.47,43392.49,43391.97,2.984
2021-09-30 21:24:14,43450.01,43450.0,43450.06,43449.67,2.987
2021-09-30 21:24:50,43458.56,43457.62,43459.8,43457.61,0.423
2021-09-30 21:25:30,43448.29,43448.28,43448.79,43448.06,1.05
2021-09-30 21:26:07,43499.84,43499.83,43500.0,43499.77,0.117
2021-09-30 21:26:42,43509.75,43509.74,43509.93,43509.73,0.785
2021-09-30 21:27:19,43515.81,43515.8,43516.46,43514.21,1.106
2021-09-30 21:27:57,43498.01,43498.0,43498.51,43495.75,0.93
2021-09-30 21:28:34,43478.66,43478.65,43478.68,43478.57,1.712
2021-09-30 21:29:18,43465.11,43465.1,43465.61,43463.95,0.024
2021-09-30 21:30:00,43436.19,43436.18,43436.63,43433.14,0.625
2021-09-30 21:30:39,43477.9,43477.89,43478.23,43477.84,1.825
2021-09-30 21:31:17,43481.64,43481.06,43482.01,43480.88,0.396
2021-09-30 21:31:56,43483.36,43483.35,43484.62,43481.99,0.098
2021-09-30 21:32:33,43532.81,43531.02,43533.02,43531.01,0.092
2021-09-30 21:33:09,43541.53,43541.02,43541.55,43539.49,0.373
2021-09-30 21:33:53,43502.69,43502.68,43503.28,43500.03,0.397
2021-09-30 21:34:34,43498.15,43498.14,43498.19,43495.99,0.173
2021-09-30 21:35:18,43499.26,43499.25,43499.83,43498.75,1.565
2021-09-30 21:35:58,43504.06,43504.05,43504.43,43503.7,0.263
2021-09-30 21:36:36,43462.97,43462.96,43463.37,43460.51,2.465
2021-09-30 21:37:16,43459.63,43459.62,43461.46,43459.61,0.362
2021-09-30 21:37:56,43388.02,43388.01,43388.87,43388.0,5.189
2021-09-30 21:38:31,43317.59,43317.58,43317.6,43317.08,0.334
2021-09-30 21:39:06,43308.43,43308.32,43308.51,43308.21,0.001
2021-09-30 21:39:40,43265.8,43265.79,43266.3,43263.54,0.659
2021-09-30 21:40:14,43210.74,43209.7,43211.69,43208.85,0.254
2021-09-30 21:40:50,43143.75,43143.74,43144.0,43142.38,2.49
2021-09-30 21:41:29,43151.79,43151.78,43152.2,43151.74,0.135
2021-09-30 21:42:03,43186.88,43186.86,43187.1,43186.59,0.12
2021-09-30 21:42:37,43175.27,43175.26,43175.28,43174.96,0.186
2021-09-30 21:43:18,43137.24,43137.23,43137.32,43135.18,3.969
2021-09-30 21:43:53,43163.44,43163.43,43164.4,43163.21,0.08
2021-09-30 21:44:28,43129.4,43129.39,43130.36,43129.3,0.472
2021-09-30 21:45:03,43152.41,43152.4,43152.84,43151.89,0.744
2021-09-30 21:45:38,43114.13,43114.12,43114.69,43113.62,1.691
2021-09-30 21:46:14,43098.18,43098.17,43099.4,43097.63,0.005
2021-09-30 21:46:49,43124.51,43124.5,43124.62,43124.2,3.298
2021-09-30 21:47:24,43121.01,43121.0,43121.51,43120.5,6.423
2021-09-30 21:48:02,43121.36,43121.35,43121.37,43121.13,0.161
2021-09-30 21:48:40,43134.01,43134.0,43134.51,43133.99,0.631
2021-09-30 21:49:18,43127.93,43127.92,43128.02,43127.04,1.466
2021-09-30 21:49:58,43119.24,43119.23,43119.74,43119.01,0.15
2021-09-30 21:50:35,43176.98,43176.27,43177.0,43175.92,0.58
2021-09-30 21:51:09,43220.55,43220.54,43221.05,43220.04,0.723
2021-09-30 21:51:47,43230.11,43230.1,43231.39,43230.0,0.011
2021-09-30 21:52:21,43256.5,43256.49,43258.12,43255.79,0.61
2021-09-30 21:52:59,43194.99,43194.98,43195.31,43194.06,5.958
2021-09-30 21:53:43,43174.42,43174.41,43174.6,43173.91,0.351
2021-09-30 21:54:23,43217.08,43217.07,43218.7,43216.76,0.347
2021-09-30 21:55:04,43185.69,43185.68,43187.27,43185.67,0.267
2021-09-30 21:55:45,43149.01,43149.0,43150.0,43148.51,0.717
2021-09-30 21:56:23,43190.61,43190.6,43190.75,43190.1,0.084
2021-09-30 21:57:08,43181.49,43181.48,43181.98,43179.98,5.386
2021-09-30 21:57:45,43109.99,43107.17,43110.55,43105.16,0.092
2021-09-30 21:58:22,43109.36,43109.35,43109.4,43109.3,0.462
2021-09-30 21:59:05,43102.5,43102.49,43102.91,43102.2,0.663
2021-09-30 21:59:47,43093.46,43093.45,43093.86,43093.09,1.953
2021-09-30 22:00:22,43000.78,43000.77,43002.79,43000.76,0.001
2021-09-30 22:00:56,42979.7,42976.86,42980.4,42976.39,0.49
2021-09-30 22:01:32,42990.29,42990.28,42990.79,42989.79,0.557
2021-09-30 22:02:06,43020.0,43019.99,43020.4,43019.88,0.929
2021-09-30 22:02:43,43029.02,43029.01,43030.41,43029.0,0.013
2021-09-30 22:03:19,43019.53,43019.52,43020.0,43019.48,5.466
2021-09-30 22:03:59,43017.99,43017.98,43018.39,43017.9,0.01
2021-09-30 22:04:40,43045.0,43044.99,43046.08,43044.82,0.08
2021-09-30 22:05:19,43053.0,43052.99,43053.05,43052.5,0.784
2021-09-30 22:05:55,42989.8,42989.79,42990.13,42989.3,0.276
2021-09-30 22:06:32,43010.15,43010.14,43010.27,43009.8,3.003
2021-09-30 22:07:07,42953.85,42953.84,42954.04,42953.83,0.402
2021-09-30 22:07:44,42950.7,42950.69,42953.72,42950.66,0.011
2021-09-30 22:08:19,42932.18,42932.17,42932.2,42932.1,0.472
2021-09-30 22:08:54,42900.9,42900.89,42901.0,42900.39,0.3
2021-09-30 22:09:28,42910.89,42910.88,42911.31,42910.87,3.772
2021-09-30 22:10:05,42945.0,42944.99,42945.1,42944.4,4.814
2021-09-30 22:10:40,42990.41,42990.15,42990.51,42990.0,0.1
2021-09-30 22:11:15,43023.41,43023.4,43023.49,43020.98,0.161
2021-09-30 22:11:51,42964.26,42964.25,42964.3,42964.2,0.187
2021-09-30 22:12:29,42979.7,42979.69,42980.0,42979.61,0.28
2021-09-30 22:13:05,42984.38,42984.37,42984.51,42984.36,0.926
2021-09-30 22:13:42,42968.42,42968.41,42968.55,42963.41,3.306
2021-09-30 22:14:18,42994.35,42994.34,42994.85,42992.48,7.503
2021-09-30 22:14:54,42977.01,42977.0,42977.06,42976.5,2.014
2021-09-30 22:15:31,43032.02,43031.3,43032.79,43031.29,0.01
2021-09-30 22:16:07,43032.21,43032.2,43032.22,43031.95,1.844
2021-09-30 22:16:42,43058.08,43058.07,43058.2,43056.5,0.511
2021-09-30 22:17:17,43154.21,43154.2,43154.71,43153.74,0.166
2021-09-30 22:17:51,43150.01,43150.0,43150.79,43149.2,0.82
2021-09-30 22:18:26,43125.91,43125.9,43127.18,43125.82,0.396
2021-09-30 22:19:05,43102.97,43102.96,43103.44,43102.3,2.268
2021-09-30 22:19:40,43128.7,43128.69,43128.72,43127.15,4.646
2021-09-30 22:20:15,43116.83,43116.82,43118.25,43116.32,0.21
2021-09-30 22:20:53,43106.02,43106.01,43107.82,43103.86,1.657
2021-09-30 22:21:30,43057.3,43057.29,43057.71,43056.81,0.001
2021-09-30 22:22:06,43022.34,43022.33,43023.66,43022.3,0.288
2021-09-30 22:22:42,43007.68,43007.67,43008.17,43007.66,0.505
2021-09-30 22:23:20,43020.21,43020.2,43021.07,43020.0,0.048
2021-09-30 22:23:57,43067.85,43067.84,43067.94,43066.62,1.962
2021-09-30 22:24:38,43044.92,43044.91,43045.45,43044.9,2.415
2021-09-30 22:25:15,43040.0,43039.99,43040.97,43039.9,5.329
2021-09-30 22:25:53,43065.31,43065.3,43065.42,43064.5,1.797
2021-09-30 22:26:35,43097.31,43097.3,43097.47,43096.9,1.558
2021-09-30 22:27:16,43099.54,43099.53,43099.89,43099.52,2.807
2021-09-30 22:27:56,43094.75,43094.74,43095.6,43093.89,0.701
2021-09-30 22:28:35,43091.75,43091.74,43091.96,43090.08,7.448
2021-09-30 22:29:19,43090.0,43089.99,43090.09,43089.93,13.837
2021-09-30 22:30:05,43082.31,43082.3,43082.81,43082.05,0.491
2021-09-30 22:30:42,43035.75,43035.74,43036.25,43035.69,4.589
2021-09-30 22:31:18,43030.59,43030.58,43030.76,43028.71,11.611
2021-09-30 22:31:56,43023.42,43023.41,43025.28,43022.95,0.443
2021-09-30 22:32:36,43025.28,43025.27,43025.3,43024.77,2.965
2021-09-30 22:33:17,43024.16,43024.15,43024.18,43023.94,5.367
2021-09-30 22:33:54,43058.68,43058.67,43058.69,43057.59,1.584
2021-09-30 22:34:34,43065.53,43065.52,43065.64,43065.36,0.011
2021-09-30 22:35:16,43088.39,43088.38,43089.99,43088.15,0.19
2021-09-30 22:35:58,43088.8,43088.79,43089.0,43088.49,0.002
2021-09-30 22:36:41,43071.29,43071.28,43071.3,43071.27,0.095
2021-09-30 22:37:22,43070.02,43070.01,43070.03,43070.0,0.304
2021-09-30 22:38:07,43078.41,43078.4,43078.91,43077.21,0.354
2021-09-30 22:38:51,43079.93,43079.92,43079.94,43079.75,0.532
2021-09-30 22:39:34,43026.54,43026.53,43027.04,43026.27,0.361
2021-09-30 22:40:13,43036.57,43036.56,43036.6,43034.47,2.051
2021-09-30 22:40:51,42946.22,42946.21,42946.3,42944.42,9.333
2021-09-30 22:41:27,42918.14,42915.73,42918.15,42915.36,0.403
2021-09-30 22:42:01,42937.45,42937.44,42937.6,42936.8,0.407
2021-09-30 22:42:38,43005.19,43005.18,43005.4,43005.17,1.343
2021-09-30 22:43:14,43017.94,43017.93,43018.8,43017.89,0.017
2021-09-30 22:43:53,43051.11,43051.1,43051.5,43050.0,6.704
2021-09-30 22:44:31,43033.99,43033.98,43034.27,43032.9,5.346
2021-09-30 22:45:09,43106.0,43105.99,43106.02,43105.9,0.05
2021-09-30 22:45:46,43111.4,43111.39,43111.43,43111.19,0.835
2021-09-30 22:46:22,43096.31,43096.3,43097.66,43096.15,1.571
2021-09-30 22:47:00,43115.0,43114.99,43115.2,43114.09,1.356
2021-09-30 22:47:38,43104.8,43104.79,43106.99,43104.71,0.01
2021-09-30 22:48:16,43091.35,43091.34,43091.99,43090.8,1.0
2021-09-30 22:48:59,43107.41,43107.4,43107.65,43104.81,0.634
2021-09-30 22:49:42,43104.25,43104.24,43104.43,43103.58,0.452
2021-09-30 22:50:21,43125.91,43125.9,43126.39,43124.19,1.268
2021-09-30 22:51:03,43114.83,43114.82,43114.98,43114.8,0.268
2021-09-30 22:51:38,43065.95,43065.94,43066.29,43065.91,0.421
2021-09-30 22:52:14,43086.35,43086.34,43087.27,43086.15,1.406
2021-09-30 22:52:55,43072.54,43072.53,43073.21,43072.52,0.24
2021-09-30 22:53:36,43050.01,43050.0,43051.67,43048.95,0.907
2021-09-30 22:54:14,43074.31,43074.3,43074.32,43070.96,3.039
2021-09-30 22:54:53,43045.68,43045.67,43045.78,43045.1,0.081
2021-09-30 22:55:29,42996.14,42996.13,42996.15,42992.89,4.001
2021-09-30 22:56:03,42999.48,42999.41,42999.91,42999.4,0.063
2021-09-30 22:56:39,43041.96,43041.95,43041.97,43039.8,2.347
2021-09-30 22:57:15,43037.22,43037.21,43039.21,43036.46,1.064
2021-09-30 22:57:53,43065.45,43065.44,43065.95,43064.99,1.954
2021-09-30 22:58:29,43076.61,43076.6,43078.64,43076.01,0.539
2021-09-30 22:59:06,43082.22,43082.21,43082.91,43082.2,1.545
2021-09-30 22:59:47,43087.14,43087.13,43087.15,43087.12,0.033
2021-09-30 23:00:23,43066.12,43066.11,43066.37,43066.1,0.326
2021-09-30 23:01:00,43050.98,43049.56,43051.02,43048.59,0.663
2021-09-30 23:01:38,43031.83,43031.82,43031.98,43031.32,0.731
2021-09-30 23:02:14,43008.73,43008.72,43010.05,43008.22,0.889
2021-09-30 23:02:51,43031.3,43031.29,43031.97,43031.28,0.549
2021-09-30 23:03:29,43022.76,43022.75,43023.21,43022.12,0.352
2021-09-30 23:04:06,43083.08,43083.07,43083.18,43083.05,0.048
2021-09-30 23:04:47,43080.0,43079.99,43080.45,43079.94,0.251
2021-09-30 23:05:26,43069.01,43069.0,43069.52,43067.83,0.896
2021-09-30 23:06:03,43070.31,43070.3,43072.38,43069.58,0.574
2021-09-30 23:06:45,43079.03,43079.02,43079.04,43077.96,1.7
2021-09-30 23:07:24,43099.03,43099.02,43099.22,43098.92,0.676
2021-09-30 23:08:02,43116.38,43115.34,43116.85,43115.33,0.092
2021-09-30 23:08:38,43194.81,43194.61,43195.0,43193.91,0.133
2021-09-30 23:09:13,43195.74,43195.73,43195.77,43195.44,0.046
2021-09-30 23:09:49,43225.61,43225.6,43226.11,43225.1,0.86
2021-09-30 23:10:24,43264.25,43264.24,43264.8,43263.87,1.358
2021-09-30 23:10:58,43225.85,43221.5,43226.84,43221.03,0.122
2021-09-30 23:11:36,43216.45,43216.44,43217.33,43216.4,1.641
2021-09-30 23:12:12,43146.64,43146.63,43146.99,43146.4,7.683
2021-09-30 23:12:48,43200.0,43199.99,43200.06,43199.87,14.946
2021-09-30 23:13:30,43178.77,43178.76,43178.79,43178.02,1.15
2021-09-30 23:14:12,43184.04,43184.03,43184.54,43184.02,0.111
2021-09-30 23:14:50,43252.99,43252.98,43253.2,43251.5,0.994
2021-09-30 23:15:25,43245.38,43244.99,43245.56,43242.62,2.473
2021-09-30 23:16:01,43256.63,43256.62,43256.64,43255.38,0.532
2021-09-30 23:16:36,43283.51,43283.5,43284.81,43283.0,0.185
2021-09-30 23:17:10,43299.31,43299.3,43299.78,43299.04,0.469
2021-09-30 23:17:46,43346.99,43346.98,43347.0,43346.97,0.005
2021-09-30 23:18:20,43319.0,43318.99,43320.0,43318.49,0.001
2021-09-30 23:18:56,43341.68,43341.67,43341.75,43341.17,0.548
2021-09-30 23:19:33,43336.98,43336.97,43337.0,43334.62,1.418
2021-09-30 23:20:11,43334.76,43334.75,43335.26,43334.74,0.039
2021-09-30 23:20:48,43328.0,43327.99,43328.41,43326.13,0.911
2021-09-30 23:21:25,43321.3,43321.29,43322.5,43321.28,0.997
2021-09-30 23:22:03,43356.36,43356.35,43356.9,43355.93,0.226
2021-09-30 23:22:42,43347.91,43347.44,43347.93,43347.33,0.569
2021-09-30 23:23:26,43377.0,43376.99,43377.35,43376.03,0.072
2021-09-30 23:24:01,43400.01,43400.0,43400.6,43399.9,0.53
2021-09-30 23:24:36,43406.24,43406.23,43408.01,43405.62,0.06
2021-09-30 23:25:11,43392.06,43392.05,43392.69,43391.76,0.09
2021-09-30 23:25:48,43409.35,43409.34,43409.96,43408.05,0.775
2021-09-30 23:26:29,43407.15,43407.14,43407.65,43406.71,0.431
2021-09-30 23:27:05,43452.13,43452.12,43452.72,43450.74,0.187
2021-09-30 23:27:40,43449.63,43449.62,43450.0,43449.12,1.238
2021-09-30 23:28:16,43445.9,43445.89,43446.38,43445.68,0.379
2021-09-30 23:28:52,43422.09,43422.08,43422.1,43421.32,1.365
2021-09-30 23:29:30,43409.49,43409.48,43410.0,43409.47,0.421
2021-09-30 23:30:06,43393.39,43393.38,43394.39,43391.32,1.597
2021-09-30 23:30:42,43368.07,43365.09,43368.74,43365.08,0.002
2021-09-30 23:31:18,43361.57,43361.56,43361.58,43360.66,1.433
2021-09-30 23:31:56,43374.14,43374.13,43376.83,43373.52,0.265
2021-09-30 23:32:35,43416.72,43416.71,43417.37,43416.05,0.174
2021-09-30 23:33:13,43346.61,43346.6,43347.11,43346.08,0.008
2021-09-30 23:33:49,43307.38,43307.37,43307.88,43306.87,0.153
2021-09-30 23:34:25,43278.08,43278.07,43279.95,43277.58,0.001
2021-09-30 23:35:00,43249.8,43249.79,43250.6,43249.29,0.001
2021-09-30 23:35:33,43245.04,43245.03,43245.12,43244.7,3.286
2021-09-30 23:36:10,43272.71,43272.7,43272.72,43271.95,6.629
2021-09-30 23:36:47,43259.11,43256.65,43259.68,43256.64,0.249
2021-09-30 23:37:26,43240.26,43240.25,43240.76,43239.75,2.899
2021-09-30 23:38:01,43224.28,43224.27,43226.51,43224.18,0.139
2021-09-30 23:38:37,43189.01,43189.0,43191.14,43188.82,2.863
2021-09-30 23:39:13,43173.25,43173.24,43173.96,43172.06,2.632
2021-09-30 23:39:51,43156.79,43156.78,43157.01,43156.28,0.646
2021-09-30 23:40:26,43122.24,43120.0,43122.27,43119.75,0.023
2021-09-30 23:41:00,43112.29,43112.28,43112.61,43111.78,3.631
2021-09-30 23:41:33,43115.38,43115.37,43115.46,43114.95,5.365
2021-09-30 23:42:12,43143.25,43143.24,43143.26,43143.2,0.044
2021-09-30 23:42:50,43139.13,43139.12,43139.94,43138.73,5.447
2021-09-30 23:43:27,43136.94,43136.93,43137.44,43136.43,0.4
2021-09-30 23:44:04,43119.0,43118.99,43119.1,43117.06,0.237
2021-09-30 23:44:42,43152.92,43152.91,43153.42,43151.09,1.17
2021-09-30 23:45:21,43160.07,43160.06,43160.5,43160.03,0.707
2021-09-30 23:45:59,43118.5,43118.49,43118.52,43118.48,0.917
2021-09-30 23:46:34,43070.01,43070.0,43070.51,43069.0,5.641
2021-09-30 23:47:10,43100.64,43100.63,43102.96,43100.62,1.113
2021-09-30 23:47:47,43075.85,43075.84,43075.86,43073.47,0.307
2021-09-30 23:48:24,43080.01,43080.0,43081.65,43079.5,0.258
2021-09-30 23:48:59,43023.36,43023.35,43023.86,43022.12,0.283
2021-09-30 23:49:34,43024.64,43024.63,43025.21,43024.62,0.055
2021-09-30 23:50:10,43023.59,43023.58,43025.57,43023.4,0.082
2021-09-30 23:50:46,43000.01,43000.0,43000.02,42999.99,8.641
2021-09-30 23:51:21,42986.96,42986.95,42988.57,42986.45,0.242
2021-09-30 23:51:59,42988.16,42988.15,42989.03,42988.13,0.031
2021-09-30 23:52:33,42925.4,42925.39,42926.0,42924.6,0.422
2021-09-30 23:53:08,42982.07,42982.06,42982.08,42981.91,0.103
2021-09-30 23:53:46,42976.01,42976.0,42976.89,42975.71,0.143
2021-09-30 23:54:25,42990.97,42990.96,42991.47,42990.39,0.043
2021-09-30 23:55:01,43033.99,43033.98,43034.24,43033.2,0.026
2021-09-30 23:55:38,43005.01,43005.0,43005.51,43004.76,1.907
2021-09-30 23:56:16,43018.5,43018.49,43021.92,43018.1,0.011
2021-09-30 23:56:53,43033.72,43033.71,43033.73,43033.21,1.45
2021-09-30 23:57:29,43073.78,43073.77,43075.79,43073.28,5.372
2021-09-30 23:58:04,43071.84,43071.83,43072.95,43071.8,1.005
2021-09-30 23:58:44,43115.12,43115.11,43115.54,43112.74,3.071
2021-09-30 23:59:20,43122.68,43122.11,43122.99,43121.93,0.002
2021-09-30 23:59:59,43123.75,43123.74,43124.48,43123.63,0.4
2021-10-01 00:00:36,43132.99,43132.98,43133.49,43132.45,0.653
2021-10-01 00:01:12,43111.0,43110.99,43112.23,43110.98,0.049
2021-10-01 00:01:48,43051.5,43051.49,43051.68,43050.95,1.74
2021-10-01 00:02:24,43081.09,43080.87,43081.16,43080.64,0.224
2021-10-01 00:03:00,43138.43,43134.53,43138.44,43133.59,0.321
2021-10-01 00:03:38,43124.78,43124.77,43125.28,43124.76,0.384
2021-10-01 00:04:15,43173.91,43170.84,43173.92,43169.47,0.004
2021-10-01 00:04:51,43191.04,43191.03,43192.04,43190.73,0.055
2021-10-01 00:05:27,43169.17,43169.16,43169.37,43169.15,0.058
2021-10-01 00:06:04,43145.41,43145.4,43147.7,43144.97,0.159
2021-10-01 00:06:41,43163.14,43163.13,43163.63,43161.77,0.676
2021-10-01 00:07:19,43162.82,43162.81,43162.9,43162.8,0.67
2021-10-01 00:08:01,43162.4,43162.39,43164.3,43161.0,3.669
2021-10-01 00:08:44,43135.73,43135.53,43136.98,43135.38,0.003
2021-10-01 00:09:25,43080.72,43080.71,43080.83,43080.0,0.754
2021-10-01 00:10:03,43085.79,43085.78,43085.92,43083.77,2.714
2021-10-01 00:10:45,43083.97,43083.47,43083.98,43080.98,0.079
2021-10-01 00:11:21,43055.6,43055.59,43055.61,43054.5,0.041
2021-10-01 00:11:59,42997.39,42997.38,42997.89,42996.54,0.375
2021-10-01 00:12:33,43009.49,43009.48,43010.64,43009.46,13.669
2021-10-01 00:13:09,43027.15,43027.14,43027.65,43027.1,0.435
2021-10-01 00:13:44,42985.79,42985.78,42985.81,42985.74,0.228
2021-10-01 00:14:18,42939.49,42939.48,42939.99,42939.0,0.292
2021-10-01 00:14:52,42957.18,42957.17,42957.35,42957.16,0.066
2021-10-01 00:15:27,43000.0,42999.99,43000.6,42999.49,7.237
2021-10-01 00:16:02,42960.53,42960.52,42961.32,42960.11,0.001
2021-10-01 00:16:37,42918.99,42918.98,42919.91,42918.93,0.766
2021-10-01 00:17:13,42975.35,42975.34,42978.86,42974.51,0.027
2021-10-01 00:17:51,42991.17,42991.16,42991.71,42990.54,0.698
2021-10-01 00:18:27,43007.38,43007.37,43008.11,43007.35,0.114
2021-10-01 00:19:03,42981.92,42981.91,42982.31,42981.39,0.241
